external_id	msigdbr_id	db	gs_name	gs_description
GO:0034638	M23293	GO	GOBP_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS	The chemical reactions and pathways resulting in the breakdown of phosphatidylcholines, any of a class of glycerophospholipids in which the phosphatidyl group is esterified to the hydroxyl group of choline. [GOC:jp]
GO:0046470	M10345	GO	GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	The chemical reactions and pathways involving phosphatidylcholines, any of a class of glycerophospholipids in which the phosphatidyl group is esterified to the hydroxyl group of choline. They are important constituents of cell membranes. [ISBN:0198506732]
GO:0006646	M14655	GO	GOBP_PHOSPHATIDYLETHANOLAMINE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of phosphatidylethanolamine, any of a class of glycerophospholipids in which a phosphatidyl group is esterified to the hydroxyl group of ethanolamine. [ISBN:0198506732]
GO:0046337	M29210	GO	GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	The chemical reactions and pathways involving phosphatidylethanolamine, any of a class of glycerophospholipids in which a phosphatidyl group is esterified to the hydroxyl group of ethanolamine. It is a major structural phospholipid in mammalian systems. It tends to be more abundant than phosphatidylcholine in the internal membranes of the cell and is an abundant component of prokaryotic membranes. [GOC:curators, ISBN:0198506732]
GO:0006655	M22451	GO	GOBP_PHOSPHATIDYLGLYCEROL_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of phosphatidylglycerols, any of a class of phospholipids in which the phosphatidyl group is esterified to the hydroxyl group of glycerol. [ISBN:0198506732]
GO:0046471	M11658	GO	GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	The chemical reactions and pathways involving phosphatidylglycerols, any of a class of phospholipids in which the phosphatidyl group is esterified to the hydroxyl group of glycerol. They are important constituents of cell membranes. [ISBN:0198506732]
GO:0006661	M46730	GO	GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of phosphatidylinositol, any glycophospholipid in which the sn-glycerol 3-phosphate residue is esterified to the 1-hydroxyl group of 1D-myo-inositol. [ISBN:0198506732]
GO:0046856	M13981	GO	GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	The process of removing one or more phosphate groups from a phosphatidylinositol. [ISBN:0198506732]
GO:0046488	M10397	GO	GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	The chemical reactions and pathways involving phosphatidylinositol, any glycophospholipid in which a sn-glycerol 3-phosphate residue is esterified to the 1-hydroxyl group of 1D-myo-inositol. [ISBN:0198506732]
GO:0046854	M23812	GO	GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of phosphatidylinositol phosphate. [ISBN:0198506732]
GO:0070782	M24411	GO	GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE	A phospholipid scrambling process that results in the appearance of phosphatidylserine on the outer leaflet of the plasma membrane of an apoptotic cell, which acts as an 'eat-me' signal for engulfing cells. Phosphatidylserine is exposed on the apoptotic cell surface by a phospholipid scramblase activity. [GOC:mah, GOC:mtg_apoptosis, GOC:rk, PMID:11536005]
GO:0006658	M15367	GO	GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	The chemical reactions and pathways involving phosphatidylserines, any of a class of glycerophospholipids in which the phosphatidyl group is esterified to the hydroxyl group of L-serine. They are important constituents of cell membranes. [ISBN:0198506732]
GO:0008654	M11978	GO	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of a phospholipid, a lipid containing phosphoric acid as a mono- or diester. [ISBN:0198506732]
GO:0009395	M15731	GO	GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS	The chemical reactions and pathways resulting in the breakdown of phospholipids, any lipid containing phosphoric acid as a mono- or diester. [ISBN:0198506732]
GO:0046839	M10903	GO	GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION	The process of removing one or more phosphate groups from a phosphorylated lipid, any member of a group of substances soluble in lipid solvents but only sparingly soluble in aqueous solvents. [ISBN:0198506732]
GO:0033700	M16367	GO	GOBP_PHOSPHOLIPID_EFFLUX	The directed movement of a phospholipid out of a cell or organelle. [GOC:mah]
GO:0055091	M24070	GO	GOBP_PHOSPHOLIPID_HOMEOSTASIS	Any process involved in the maintenance of an internal steady state of phospholipid within an organism or cell. [GOC:BHF, GOC:rl]
GO:0006644	M10283	GO	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	The chemical reactions and pathways involving phospholipids, any lipid containing phosphoric acid as a mono- or diester. [ISBN:0198506732]
GO:0015914	M14795	GO	GOBP_PHOSPHOLIPID_TRANSPORT	The directed movement of phospholipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Phospholipids are any lipids containing phosphoric acid as a mono- or diester. [GOC:ai]
GO:0016310	M42685	GO	GOBP_PHOSPHORYLATION	The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide. [ISBN:0198506732]
GO:0009648	M10689	GO	GOBP_PHOTOPERIODISM	Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, a period of light or dark of a given length, measured relative to a particular duration known as the 'critical day length'. The critical day length varies between species. [GOC:jid, GOC:pj, ISBN:0582015952, ISBN:0697037754, ISBN:0709408862]
GO:0042461	M13417	GO	GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	Development of a photoreceptor, a cell that responds to incident electromagnetic radiation, particularly visible light. [GOC:go_curators]
GO:0046530	M14509	GO	GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION	The specialization of organization of a photoreceptor, a cell that responds to incident electromagnetic radiation, particularly visible light. An example of this process is found in Drosophila melanogaster. [GOC:ai, ISBN:0198506732]
GO:0045494	M12966	GO	GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	Any process preventing the degeneration of the photoreceptor, a specialized cell type that is sensitive to light. [CL:0000210, GOC:bf, GOC:rl]
GO:0008594	M45074	GO	GOBP_PHOTORECEPTOR_CELL_MORPHOGENESIS	The process in which the structures of a photoreceptor cell are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a photoreceptor cell, a sensory cell that reacts to the presence of light. An example of this is found in Drosophila melanogaster. [GOC:jid, GOC:mah]
GO:0035845	M23396	GO	GOBP_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION	A process that is carried out at the cellular level and results in the assembly, arrangement of constituent parts, or disassembly of the outer segment of a photoreceptor cell, a sensory cell that reacts to the presence of light. The outer segment of the photoreceptor cell contains the light-absorbing materials. [ISBN:0824072820, PMID:14507858]
GO:0007602	M11253	GO	GOBP_PHOTOTRANSDUCTION	The sequence of reactions within a cell required to convert absorbed photons into a molecular signal. [GOC:go_curators]
GO:0003301	M22340	GO	GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	The enlargement or overgrowth of all or part of the heart muscle due to an increase in size of cardiac muscle cells without cell division. This process contributes to the developmental growth of the heart. [GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:mtg_heart]
GO:0045851	M45877	GO	GOBP_PH_REDUCTION	Any process that reduces the internal pH of an organism, part of an organism or a cell, measured by the concentration of the hydrogen ion. [GOC:go_curators]
GO:0034727	M42760	GO	GOBP_PIECEMEAL_MICROAUTOPHAGY_OF_THE_NUCLEUS	Degradation of a cell nucleus by microautophagy. [GOC:autophagy, GOC:jp, PMID:18701704]
GO:0043473	M12025	GO	GOBP_PIGMENTATION	The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells. [GOC:jl]
GO:0043476	M16896	GO	GOBP_PIGMENT_ACCUMULATION	The aggregation of coloring matter in a particular location in an organism, tissue or cell, occurring in response to some external stimulus. [GOC:jl]
GO:0046148	M15363	GO	GOBP_PIGMENT_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of a pigment, any general or particular coloring matter in living organisms, e.g. melanin. [ISBN:0198506732]
GO:0046149	M45156	GO	GOBP_PIGMENT_CATABOLIC_PROCESS	The chemical reactions and pathways resulting in the breakdown of a pigment, any general or particular coloring matter in living organisms, e.g. melanin. [ISBN:0198506732]
GO:0050931	M13516	GO	GOBP_PIGMENT_CELL_DIFFERENTIATION	The process in which a relatively unspecialized cell acquires the specialized features of a pigmented cell, such as a melanocyte. [GOC:dgh]
GO:0051875	M10400	GO	GOBP_PIGMENT_GRANULE_LOCALIZATION	Any process in which a pigment granule is transported to, and/or maintained in, a specific location within the cell. [GOC:ai]
GO:0048757	M23886	GO	GOBP_PIGMENT_GRANULE_MATURATION	Steps required to form a membrane-bounded organelle into a pigment granule containing pigment. Maturation is a developmental process, independent of morphogenetic (shape) change, that is required for a cell or structure to attain its fully functional state. [GOC:dgh, GOC:jid, GOC:mh]
GO:0048753	M13670	GO	GOBP_PIGMENT_GRANULE_ORGANIZATION	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a pigment granule. [GOC:rc]
GO:0042440	M13629	GO	GOBP_PIGMENT_METABOLIC_PROCESS	The chemical reactions and pathways involving pigment, any general or particular coloring matter in living organisms, e.g. melanin. [GOC:jl, ISBN:0198506732]
GO:0006907	M10341	GO	GOBP_PINOCYTOSIS	An endocytosis process that results in the uptake of liquid material by cells from their external environment; literally 'cell drinking'. Liquid is enclosed in vesicles, called pinosomes, formed by invagination of the plasma membrane. [ISBN:0198506732]
GO:0034587	M14535	GO	GOBP_PIRNA_PROCESSING	A process leading to the generation of a functional piRNA. piRNAs (Piwi-associated RNAs) are a class of 24- to 30-nucleotide RNAs derived from repeat or complex DNA sequence elements and processed by a Dicer-independent mechanism. [GOC:kmv, PMID:23329111, PMID:24696457, PMID:34724117]
GO:0021983	M11324	GO	GOBP_PITUITARY_GLAND_DEVELOPMENT	The progression of the pituitary gland over time from its initial formation until its mature state. The pituitary gland is an endocrine gland that secretes hormones that regulate many other glands. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]
GO:0060674	M12124	GO	GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	The process whose specific outcome is the progression of a blood vessel of the placenta over time, from its formation to the mature structure. [GOC:dph, PMID:16916377]
GO:0001890	M15526	GO	GOBP_PLACENTA_DEVELOPMENT	The process whose specific outcome is the progression of the placenta over time, from its formation to the mature structure. The placenta is an organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin. [GOC:add, ISBN:068340007X]
GO:0003402	M22355	GO	GOBP_PLANAR_CELL_POLARITY_PATHWAY_INVOLVED_IN_AXIS_ELONGATION	The series of molecular signals initiated by binding of a Wnt protein to a receptor on the surface of the target cell where activated receptors signal to modulate cytoskeletal elements and control cell polarity that contributes to axis elongation. [GOC:ascb_2009, GOC:dph, GOC:tb]
GO:0090179	M40508	GO	GOBP_PLANAR_CELL_POLARITY_PATHWAY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	The series of molecular signals initiated by binding of a Wnt protein to a receptor on the surface of the target cell where activated receptors signal via downstream effectors that modulates the establishment of planar polarity contributing to neural tube closure. [GOC:ascb_2009, GOC:dph, GOC:tb]
GO:0002317	M40327	GO	GOBP_PLASMA_CELL_DIFFERENTIATION	The process in which a B cell acquires the specialized features of a plasma cell. A plasma cell is a lymphocyte which develops from a B cell and produces high amounts of antibody. [GOC:jal]
GO:0034381	M12592	GO	GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	The process in which a lipoprotein particle is removed from the blood via receptor-mediated endocytosis and its constituent parts degraded. [GOC:ascb_2009, GOC:BHF, GOC:dph, GOC:mah, GOC:tb]
GO:0045026	M14815	GO	GOBP_PLASMA_MEMBRANE_FUSION	The joining of the lipid bilayer membrane that surround a cell with that of another cell, producing a single cell. [GOC:elh, GOC:mtg_muscle]
GO:0007009	M11086	GO	GOBP_PLASMA_MEMBRANE_ORGANIZATION	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the plasma membrane. [GOC:dph, GOC:jl, GOC:mah]
GO:0017121	M22838	GO	GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	The movement of a population of phospholipid molecules from one leaflet of the plasma membrane bilayer to the opposite leaflet, resulting in loss of lipid asymmetry and surface exposure of phosphatidylserine (PS) and phosphatidylethanolamine (PE). [GOC:cjm, PMID:20043909, PMID:20302864]
